date,Temp(degC),Air_temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm)
2020-01-30 17:25:00,23.722,19.16893793,34.870125,8.120385938,3.425613863,0.0
2020-01-30 17:30:00,23.723,19.13596897,34.8820625,8.107792969,3.366556931,0.0
2020-01-30 17:35:00,23.721,19.10298448,34.88603125,8.101396484,3.317628466,0.0
2020-01-30 17:40:00,23.716,19.07049224,34.88404688,8.102948242,3.271014233,0.0
2020-01-30 17:45:00,23.713,19.03924612,34.88305469,8.103724121,3.214657116,0.0
2020-01-30 17:50:00,23.707,19.00962306,34.88255859,8.104112061,3.151728558,0.0
2020-01-30 17:55:00,23.71,18.98131153,34.88231055,8.10430603,3.082964279,0.0
2020-01-30 18:00:00,23.7115,18.95365577,34.88218652,8.104403015,3.01283214,0.0
2020-01-30 18:05:00,23.71225,18.92582788,34.88212451,8.104451508,2.97326607,0.0
2020-01-30 18:10:00,23.712625,18.89691394,34.896,8.104475754,2.953483035,0.0
2020-01-30 18:15:00,23.7128125,18.86745697,34.894,8.104487877,2.943591517,0.0
2020-01-30 18:20:00,23.71290625,18.83672849,34.89,8.104493938,2.938645759,0.0
2020-01-30 18:25:00,23.71295313,18.80486424,34.882,8.104496969,2.936172879,0.0
2020-01-30 18:30:00,23.71297656,18.77093212,34.871,8.110598485,2.93493644,0.0
2020-01-30 18:35:00,23.71298828,18.73496606,34.858,8.107547727,2.93431822,0.0
2020-01-30 18:40:00,23.71449414,18.69848303,34.844,8.106022348,2.93400911,0.0
2020-01-30 18:45:00,23.71774707,18.66224152,34.835,8.105259659,2.933854555,0.0
2020-01-30 18:50:00,23.71937354,18.62712076,34.827,8.104878314,2.9337,0.0
2020-01-30 18:55:00,23.72018677,18.59356038,34.823,8.104687642,2.92975,0.0
2020-01-30 19:00:00,23.72059338,18.56178019,34.822,8.104592305,2.919275,0.0
2020-01-30 19:05:00,23.72079669,18.53039009,34.823,8.104544637,2.9069375,0.0
2020-01-30 19:10:00,23.72089835,18.49969505,34.829,8.104568471,2.88571875,0.0
2020-01-30 19:15:00,23.72094917,18.47034752,34.839,8.104580388,2.850659375,0.0
2020-01-30 19:20:00,23.727,18.44117376,34.851,8.104586347,2.808129688,0.0
2020-01-30 19:25:00,23.723,18.41108688,34.861,8.104589326,2.764964844,0.0
2020-01-30 19:30:00,23.721,18.37904344,34.87,8.104590816,2.725082422,0.0
2020-01-30 19:35:00,23.724,18.34402172,34.877,8.104591561,2.694591211,0.0
2020-01-30 19:40:00,23.727,18.30701086,34.884,8.104591933,2.668145605,0.0
2020-01-30 19:45:00,23.728,18.26800543,34.893,8.104592119,2.637472803,0.0
2020-01-30 19:50:00,23.731,18.22700272,34.903,8.104592212,2.604636401,0.0
2020-01-30 19:55:00,23.735,18.18350136,34.913,8.109846106,2.590868201,0.0
2020-01-30 20:00:00,23.737,18.14475068,34.921,8.120923053,2.597752301,0.0
2020-01-30 20:05:00,23.737,18.13587534,34.925,8.132811527,2.601194351,0.0
2020-01-30 20:10:00,23.7235,18.13843767,34.927,8.138755763,2.602915376,0.0
2020-01-30 20:15:00,23.722,18.13971883,34.925,8.141727882,2.603775889,0.0
2020-01-30 20:20:00,23.7185,18.14035942,34.918,8.143213941,2.604206145,0.0
2020-01-30 20:25:00,23.71125,18.14067971,34.887,8.14395697,2.604421273,0.0
2020-01-30 20:30:00,23.700625,18.14083985,34.8855,8.144328485,2.604313709,0.0
2020-01-30 20:35:00,23.6858125,18.14091993,34.87525,8.144514243,2.604259927,0.0
2020-01-30 20:40:00,23.66990625,18.14095996,34.869625,8.1485,2.604233036,0.0
2020-01-30 20:45:00,23.65395313,18.14097998,34.8708125,8.1455,2.604219591,0.0
2020-01-30 20:50:00,23.63897656,18.14098999,34.87140625,8.1447,2.604212868,0.0
2020-01-30 20:55:00,23.62748828,18.140995,34.87120313,8.1481,2.604209506,0.0
2020-01-30 21:00:00,23.61824414,18.1479975,34.87130469,8.1519,2.604207826,0.0
2020-01-30 21:05:00,23.61012207,18.16099875,34.87125391,8.1536,2.604206985,0.0
2020-01-30 21:10:00,23.60456104,18.17549937,34.87122852,8.156,2.604207406,0.0
2020-01-30 21:15:00,23.599,18.18924969,34.87121582,8.1589,2.604207616,0.0
2020-01-30 21:20:00,23.599,18.20262484,34.87120947,8.1613,2.604207721,0.0
2020-01-30 21:25:00,23.599,18.21631242,34.864,8.1635,2.604207773,0.0
2020-01-30 21:30:00,23.598,18.23015621,34.872,8.1643,2.6042078,0.0
2020-01-30 21:35:00,23.595,18.24557811,34.872,8.163,2.604207813,0.0
2020-01-30 21:40:00,23.592,18.26078905,34.871,8.1611,2.604207819,0.0
2020-01-30 21:45:00,23.591,18.27239453,34.872,8.1595,2.604207816,0.0
2020-01-30 21:50:00,23.591,18.28069726,34.87,8.1572,2.604207814,0.0
2020-01-30 21:55:00,23.591,18.28484863,34.865,8.1543,2.604207813,0.0
2020-01-30 22:00:00,23.592,18.28842432,34.86,8.1507,2.604207813,0.0
2020-01-30 22:05:00,23.591,18.29671216,34.857,8.1462,2.604207813,0.0
2020-01-30 22:10:00,23.59,18.31085608,34.858,8.1412,2.604207813,0.0
2020-01-30 22:15:00,23.589,18.33292804,34.864,8.1358,2.604207813,0.0
2020-01-30 22:20:00,23.587,18.36296402,34.871,8.13265,2.604207813,0.0
2020-01-30 22:25:00,23.584,18.39948201,34.877,8.134225,2.604207813,0.0
2020-01-30 22:30:00,23.579,18.445241,34.885,8.1350125,2.604207813,0.0
2020-01-30 22:35:00,23.572,18.5021205,34.893,8.13540625,2.604207813,0.0
2020-01-30 22:40:00,23.565,18.56556025,34.902,8.135603125,2.604207813,0.0
2020-01-30 22:45:00,23.562,18.63078013,34.909,8.135701562,2.604207813,0.0
2020-01-30 22:50:00,23.56,18.69589006,34.915,8.135750781,2.604207813,0.0
2020-01-30 22:55:00,23.562,18.75744503,34.917,8.135775391,2.604207813,0.0
2020-01-30 23:00:00,23.565,18.81722252,34.917,8.135787695,2.623103906,0.0
2020-01-30 23:05:00,23.569,18.87911126,34.918,8.135793848,2.684601953,0.0
2020-01-30 23:10:00,23.581,18.94105563,34.917,8.143346924,2.786400977,0.0
2020-01-30 23:15:00,23.58,19.00202781,34.913,8.149923462,2.929500488,0.0
2020-01-30 23:20:00,23.5755,19.06451391,34.909,8.146635193,3.089750244,0.0
2020-01-30 23:25:00,23.571,19.12975695,34.904,8.144991058,3.194525122,0.0
2020-01-30 23:30:00,23.5695,19.19937848,34.899,8.144168991,3.246912561,0.0
2020-01-30 23:35:00,23.56975,19.27518924,34.894,8.144580025,3.273106281,0.0
2020-01-30 23:40:00,23.569875,19.35609462,34.888,8.144785542,3.28620314,0.0
2020-01-30 23:45:00,23.5699375,19.43904731,34.88,8.1448883,3.29275157,0.0
2020-01-30 23:50:00,23.56996875,19.52502365,34.871,8.144939679,3.296025785,0.0
2020-01-30 23:55:00,23.56998438,19.61401183,34.861,8.144965369,3.297662893,0.0
2020-01-31 00:00:00,23.57049219,19.70700591,34.849,8.144978214,3.298481446,0.0
2020-01-31 00:05:00,23.57074609,19.80600296,34.842,8.144984636,3.298890723,0.0
2020-01-31 00:10:00,23.57087305,19.91100148,34.831,8.144987847,3.324545362,0.0
2020-01-31 00:15:00,23.57093652,20.02200074,34.817,8.144989453,3.414072681,0.0
2020-01-31 00:20:00,23.57846826,20.13950037,34.8005,8.145944726,3.56283634,0.0
2020-01-31 00:25:00,23.59323413,20.26475018,34.78225,8.152572363,3.75196817,0.0
2020-01-31 00:30:00,23.61511707,20.39787509,34.762125,8.166986182,4.000384085,0.0
2020-01-31 00:35:00,23.64605853,20.53993755,34.7405625,8.190743091,4.321942043,0.0
2020-01-31 00:40:00,23.68102927,20.68896877,34.71828125,8.218721545,4.674721021,0.0
2020-01-31 00:45:00,23.71551463,20.84198439,34.69664063,8.231610773,5.009610511,0.0
2020-01-31 00:50:00,23.74675732,20.99749219,34.67732031,8.238055386,5.301205255,0.0
2020-01-31 00:55:00,23.77137866,21.1542461,34.66066016,8.241277693,5.452252628,0.0
2020-01-31 01:00:00,23.79118933,21.31312305,34.64683008,8.242888847,5.527776314,0.0
2020-01-31 01:05:00,23.80859466,21.47506152,34.63591504,8.243694423,5.565538157,0.0
2020-01-31 01:10:00,23.82179733,21.63953076,34.62995752,8.244097212,5.584419078,0.0
2020-01-31 01:15:00,23.82939867,21.80526538,34.622,8.244298606,5.593859539,0.0
2020-01-31 01:20:00,23.83369933,21.97313269,34.624,8.244399303,5.59857977,0.0
2020-01-31 01:25:00,23.84,22.14506635,34.624,8.2513,5.600939885,0.0
2020-01-31 01:30:00,23.8425,22.32103317,34.622,8.2445,5.602119942,0.0
2020-01-31 01:35:00,23.84875,22.50251659,34.617,8.2458,5.632459971,0.0
2020-01-31 01:40:00,23.856875,22.68825829,34.611,8.2476,5.681929986,0.0
2020-01-31 01:45:00,23.8629375,22.87662915,34.606,8.2453,5.721514993,0.0
2020-01-31 01:50:00,23.86746875,23.06781457,34.6,8.2448,5.768057496,0.0
2020-01-31 01:55:00,23.87123438,23.26190729,34.593,8.2457,5.830478748,0.0
2020-01-31 02:00:00,23.878,23.45745364,34.586,8.247,5.897689374,0.0
2020-01-31 02:05:00,23.884,23.65372682,34.58,8.2496,5.962494687,0.0
2020-01-31 02:10:00,23.8875,23.84986341,34.577,8.2517,6.007047344,0.0
2020-01-31 02:15:00,23.89325,24.04443171,34.577,8.2522,6.029323672,0.0
2020-01-31 02:20:00,23.901625,24.23771585,34.578,8.2545,6.040461836,0.0
2020-01-31 02:25:00,23.9133125,24.42985793,34.578,8.25735,6.040530918,0.0
2020-01-31 02:30:00,23.92865625,24.62042896,34.58,8.262725,6.040496377,0.0
2020-01-31 02:35:00,23.94832813,24.80821448,34.581,8.2708125,6.040479106,0.0
2020-01-31 02:40:00,23.96966406,24.99310724,34.584,8.28080625,6.040470471,0.0
2020-01-31 02:45:00,23.98933203,25.17405362,34.589,8.291453125,6.040466154,0.0
2020-01-31 02:50:00,24.00666602,25.35102681,34.596,8.302676563,6.040468312,0.0
2020-01-31 02:55:00,24.01833301,25.52401341,34.603,8.314388281,6.040469392,0.0
2020-01-31 03:00:00,24.0241665,25.6915067,34.612,8.326644141,6.040469931,0.0
2020-01-31 03:05:00,24.02708325,25.85225335,34.624,8.33987207,6.040470201,0.0
2020-01-31 03:10:00,24.02854163,26.00612668,34.597,8.353786035,6.040470336,0.0
2020-01-31 03:15:00,24.035,26.15256334,34.5965,8.368143018,6.040470404,0.0
2020-01-31 03:20:00,24.03,26.29178167,34.59625,8.382371509,6.040470437,0.0
2020-01-31 03:25:00,24.031,26.42539083,34.596125,8.395635754,6.040470454,0.0
2020-01-31 03:30:00,24.0365,26.55319542,34.5960625,8.407517877,6.040470463,0.0
2020-01-31 03:35:00,24.04475,26.67559771,34.59603125,8.415408939,6.042085231,0.0
2020-01-31 03:40:00,24.058875,26.79179885,34.59601562,8.419354469,6.091342616,0.0
2020-01-31 03:45:00,24.0764375,26.90089943,34.57550781,8.421327235,6.178771308,0.0
2020-01-31 03:50:00,24.09871875,27.00344971,34.53575391,8.422313617,6.308835654,0.0
2020-01-31 03:55:00,24.11935938,27.09872486,34.47787695,8.422806809,6.487417827,0.0
2020-01-31 04:00:00,24.11867969,27.18636243,34.46593848,8.4252,6.694858913,0.0
2020-01-31 04:05:00,24.11833984,27.26618121,34.47190771,8.4233,6.907079457,0.0
2020-01-31 04:10:00,24.11816992,27.33709061,34.47489233,8.4237,7.114989728,0.0
2020-01-31 04:15:00,24.11808496,27.3980453,34.47638464,8.4283,7.304594864,0.0
2020-01-31 04:20:00,24.11804248,27.40802265,34.4771308,8.4348,7.515497432,0.0
2020-01-31 04:25:00,24.11802124,27.40303398,34.47750388,8.438,7.495248716,0.0
2020-01-31 04:30:00,24.11803186,27.40053964,34.47769041,8.44435,7.494274358,0.0
2020-01-31 04:35:00,24.11803717,27.39929247,34.47778368,8.452975,7.493787179,0.0
2020-01-31 04:40:00,24.11803983,27.39866889,34.47783032,8.4535875,7.49354359,0.0
2020-01-31 04:45:00,24.11804115,27.3983571,34.47785364,8.45328125,7.493421795,0.0
2020-01-31 04:50:00,24.11804182,27.3982012,34.491,8.453128125,7.493360897,0.0
2020-01-31 04:55:00,24.11804215,27.39812325,34.504,8.453051563,7.493330449,0.0
2020-01-31 05:00:00,24.11804231,27.39808428,34.5085,8.453013281,7.493315224,0.0
2020-01-31 05:05:00,24.1180424,27.39806479,34.51975,8.452994141,7.493307612,0.0
2020-01-31 05:10:00,24.11804236,27.3725324,34.526375,8.45298457,7.475,0.0
2020-01-31 05:15:00,24.11804234,27.3177662,34.536,8.452989355,7.48415,0.0
2020-01-31 05:20:00,24.11804232,27.2433831,34.533,8.452991748,7.45835,0.0
2020-01-31 05:25:00,24.11804232,27.15669155,34.534,8.4542,7.411975,0.0
2020-01-31 05:30:00,24.11804232,27.05984577,34.5385,8.449,7.3887875,0.0
2020-01-31 05:35:00,24.11804232,26.95642289,34.54925,8.4479,7.37719375,0.0
2020-01-31 05:40:00,24.11804232,26.84571144,34.563625,8.4478,7.376096875,0.0
2020-01-31 05:45:00,24.11804231,26.72785572,34.5748125,8.4469,7.376645312,0.0
2020-01-31 05:50:00,24.11804231,26.60342786,34.58390625,8.448,7.376371094,0.0
2020-01-31 05:55:00,24.11552116,26.47421393,34.598,8.4512,7.376233984,0.0
2020-01-31 06:00:00,24.10976058,26.33910697,34.602,8.4543,7.37616543,0.0
2020-01-31 06:05:00,24.10188029,26.19705348,34.607,8.4566,7.376131152,0.0
2020-01-31 06:10:00,24.09444014,26.04752674,34.611,8.4576,7.3656,0.0
2020-01-31 06:15:00,24.08922007,25.88976337,34.611,8.4561,7.375548437,0.0
2020-01-31 06:20:00,24.08511004,25.72538169,34.611,8.4545,7.375274219,0.0
2020-01-31 06:25:00,24.08716505,25.55619084,34.611,8.454,7.375,0.0
2020-01-31 06:30:00,24.08819256,25.38259542,34.612,8.4531,7.3703,0.0
2020-01-31 06:35:00,24.08870632,25.20429771,34.614,8.4517,7.3532,0.0
2020-01-31 06:40:00,24.0889632,25.02264886,34.617,8.4511,7.347,0.0
2020-01-31 06:45:00,24.08909163,24.83832443,34.621,8.4514,7.3439,0.0
2020-01-31 06:50:00,24.08915585,24.65216221,34.628,8.4532,7.34235,0.0
2020-01-31 06:55:00,24.08918796,24.46508111,34.639,8.4573,7.341575,0.0
2020-01-31 07:00:00,24.08920402,24.27754055,34.646,8.4624,7.3408,0.0
2020-01-31 07:05:00,24.08921204,24.08977028,34.6585,8.468,7.3325,0.0
2020-01-31 07:10:00,24.09010602,23.90238514,34.67625,8.47145,7.33665,0.0
2020-01-31 07:15:00,24.09205301,23.71569257,34.675625,8.477375,7.338725,0.0
2020-01-31 07:20:00,24.09107952,23.53034628,34.6753125,8.4846375,7.3397625,0.0
2020-01-31 07:25:00,24.09059277,23.34467314,34.67515625,8.49236875,7.34028125,0.0
2020-01-31 07:30:00,24.0903494,23.15933657,34.67507812,8.499984375,7.340540625,0.0
2020-01-31 07:35:00,24.09022771,22.97366829,34.67503906,8.506942187,7.340670313,0.0
2020-01-31 07:40:00,24.09016687,22.78883414,34.67501953,8.506821094,7.340735156,0.0
2020-01-31 07:45:00,24.09013644,22.60591707,34.67500977,8.506760547,7.340767578,0.0
2020-01-31 07:50:00,24.09015166,22.42495854,34.67500488,8.506730273,7.340751367,0.0
2020-01-31 07:55:00,24.09015926,22.24597927,34.67500244,8.506715137,7.340743262,0.0
2020-01-31 08:00:00,24.09016306,22.06948963,34.67500122,8.506707568,7.340739209,0.0
2020-01-31 08:05:00,24.09016496,21.89574482,34.66150061,8.506703784,7.340737183,0.0
2020-01-31 08:10:00,24.09016592,21.72537241,34.64375031,8.506701892,7.340736169,0.0
2020-01-31 08:15:00,24.09016639,21.5586862,34.62837515,8.506700946,7.340735663,0.0
2020-01-31 08:20:00,24.09016663,21.3963431,34.61568758,8.506700473,7.34073541,0.0
2020-01-31 08:25:00,24.09016675,21.23767155,34.60284379,8.506700237,7.340735283,0.0
2020-01-31 08:30:00,24.09016681,21.08333578,34.59192189,8.497700118,7.34073522,0.0
2020-01-31 08:35:00,24.0930834,20.93366789,34.579,8.481600059,7.33206761,0.0
2020-01-31 08:40:00,24.0965417,20.78833394,34.575,8.46720003,7.296283805,0.0
2020-01-31 08:45:00,24.09727085,20.64766697,34.568,8.463300015,7.249991902,0.0
2020-01-31 08:50:00,24.09763543,20.51233349,34.562,8.461350007,7.202195951,0.0
2020-01-31 08:55:00,24.09781771,20.38166674,34.5495,8.460375004,7.162147976,0.0
2020-01-31 09:00:00,24.09790886,20.25583337,34.53325,8.459887502,7.126173988,0.0
2020-01-31 09:05:00,24.09795443,20.13541669,34.534625,8.459643751,7.087286994,0.0
2020-01-31 09:10:00,24.09797721,20.02070834,34.5353125,8.459521875,7.048743497,0.0
2020-01-31 09:15:00,24.09798861,19.91185417,34.53565625,8.459460938,7.012421748,0.0
2020-01-31 09:20:00,24.104,19.80792709,34.53582813,8.459430469,6.975910874,0.0
2020-01-31 09:25:00,24.1,19.70746354,34.53591406,8.4528,6.937805437,0.0
2020-01-31 09:30:00,24.098,19.60973177,34.53595703,8.4594,6.895802719,0.0
2020-01-31 09:35:00,24.099,19.51486589,34.53597852,8.4585,6.846501359,0.0
2020-01-31 09:40:00,24.1,19.42243294,34.53598926,8.4557,6.79305068,0.0
2020-01-31 09:45:00,24.099,19.33271647,34.53599463,8.455,6.73962534,0.0
2020-01-31 09:50:00,24.099,19.24485824,34.53599194,8.4518,6.68561267,0.0
2020-01-31 09:55:00,24.1,19.15792912,34.5359906,8.4472,6.631306335,0.0
2020-01-31 10:00:00,24.1,19.07396456,34.53598993,8.4405,6.575803167,0.0
2020-01-31 10:05:00,24.098,18.99398228,34.53598959,8.4328,6.516851584,0.0
2020-01-31 10:10:00,24.095,18.91849114,34.53598943,8.42505,6.454925792,0.0
2020-01-31 10:15:00,24.088,18.84824557,34.53598934,8.418625,6.390312896,0.0
2020-01-31 10:20:00,24.0845,18.78262278,34.5359893,8.4122125,6.322356448,0.0
2020-01-31 10:25:00,24.08625,18.72031139,34.53598928,8.40375625,6.250828224,0.0
2020-01-31 10:30:00,24.087125,18.6621557,34.53598927,8.393578125,6.175164112,0.0
2020-01-31 10:35:00,24.0875625,18.60807785,34.50949463,8.382939063,6.094682056,0.0
2020-01-31 10:40:00,24.08778125,18.55753892,34.45724732,8.381019531,6.012941028,0.0
2020-01-31 10:45:00,24.08789063,18.50976946,34.43412366,8.381209766,5.934620514,0.0
2020-01-31 10:50:00,24.08794531,18.46488473,34.42256183,8.381114648,5.861560257,0.0
2020-01-31 10:55:00,24.08797266,18.42144237,34.41678091,8.38106709,5.796380128,0.0
2020-01-31 11:00:00,24.08798633,18.38022118,34.41839046,8.381043311,5.738840064,0.0
2020-01-31 11:05:00,24.08799316,18.34161059,34.41919523,8.381031421,5.687670032,0.0
2020-01-31 11:10:00,24.09599658,18.3048053,34.41959761,8.381025476,5.644985016,0.0
2020-01-31 11:15:00,24.11199829,18.27040265,34.41979881,8.381022504,5.612692508,0.0
2020-01-31 11:20:00,24.10799915,18.23920132,34.4198994,8.381021017,5.582146254,0.0
2020-01-31 11:25:00,24.10599957,18.21110066,34.4199497,8.3791,5.542623127,0.0
2020-01-31 11:30:00,24.10499979,18.18705033,34.411,8.3814,5.489211564,0.0
2020-01-31 11:35:00,24.10449989,18.16702517,34.411,8.3776,5.414905782,0.0
2020-01-31 11:40:00,24.10424995,18.15151258,34.41,8.3723,5.321152891,0.0
2020-01-31 11:45:00,24.10412497,18.13975629,34.42,8.36455,5.212276445,0.0
2020-01-31 11:50:00,24.10406249,18.13387815,34.426,8.352625,5.083138223,0.0
2020-01-31 11:55:00,24.10403124,18.13093907,34.429,8.3352625,4.929619111,0.0
2020-01-31 12:00:00,24.10404686,18.128,34.435,8.31538125,4.765659556,0.0
2020-01-31 12:05:00,24.10405468,18.128,34.4405,8.296340625,4.608079778,0.0
2020-01-31 12:10:00,24.10405858,18.1275,34.45325,8.279820313,4.464839889,0.0
2020-01-31 12:15:00,24.10406053,18.12425,34.476125,8.268460156,4.347569944,0.0
2020-01-31 12:20:00,24.10406151,18.119125,34.5065625,8.261830078,4.251984972,0.0
2020-01-31 12:25:00,24.104062,18.1125625,34.53978125,8.258515039,4.168942486,0.0
2020-01-31 12:30:00,24.10406224,18.10378125,34.57689063,8.25685752,4.105871243,0.0
2020-01-31 12:35:00,24.10406236,18.09189062,34.58544531,8.2506,4.068335622,0.0
2020-01-31 12:40:00,24.10406243,18.07844531,34.58116797,8.254,4.045817811,0.0
2020-01-31 12:45:00,24.108,18.06522266,34.5790293,8.2552,4.026758905,0.0
2020-01-31 12:50:00,24.113,18.05311133,34.57795996,8.2537,4.004929453,0.0
2020-01-31 12:55:00,24.112,18.04355566,34.57742529,8.2488,3.970864726,0.0
2020-01-31 13:00:00,24.111,18.03527783,34.57715796,8.2441,3.931582363,0.0
2020-01-31 13:05:00,24.116,18.02663892,34.57729163,8.23895,3.910091182,0.0
2020-01-31 13:10:00,24.122,18.01881946,34.57735846,8.232825,3.920836772,0.0
2020-01-31 13:15:00,24.128,18.01990973,34.57739188,8.2255125,3.926209568,0.0
2020-01-31 13:20:00,24.133,18.02045486,34.57740858,8.22060625,3.928895965,0.0
2020-01-31 13:25:00,24.135,18.02072743,34.57741694,8.220253125,3.930239164,0.0
2020-01-31 13:30:00,24.134,18.02086372,34.57742112,8.220429687,3.930910764,0.0
2020-01-31 13:35:00,24.131,18.02093186,34.5774232,8.220517969,3.931246563,0.0
2020-01-31 13:40:00,24.1125,18.02089779,34.57742425,8.220562109,3.931414463,0.0
2020-01-31 13:45:00,24.1115,18.02088075,34.57742477,8.22058418,3.931498413,0.0
2020-01-31 13:50:00,24.1045,18.02087223,34.58121239,8.220595215,3.931540388,0.0
2020-01-31 13:55:00,24.08975,18.02086797,34.60660619,8.220600732,3.932820194,0.0
2020-01-31 14:00:00,24.071375,18.02086585,34.6433031,8.220603491,3.958310097,0.0
2020-01-31 14:05:00,24.0526875,18.02086478,34.68165155,8.2157,3.997955049,0.0
2020-01-31 14:10:00,24.03534375,18.02086425,34.71632577,8.2199,4.044927524,0.0
2020-01-31 14:15:00,24.02117188,18.02086398,34.74066289,8.2229,4.094213762,0.0
2020-01-31 14:20:00,24.00958594,18.02086385,34.75833144,8.2263,4.145656881,0.0
2020-01-31 14:25:00,23.99929297,18.01993192,34.77716572,8.2307,4.200178441,0.0
2020-01-31 14:30:00,23.99564648,18.01446596,34.79408286,8.2351,4.20053922,0.0
2020-01-31 14:35:00,23.99732324,18.01623298,34.80754143,8.2396,4.20035883,0.0
2020-01-31 14:40:00,23.99816162,18.01711649,34.81927072,8.2437,4.200268635,0.0
2020-01-31 14:45:00,23.99858081,18.01755825,34.82963536,8.2466,4.200223538,0.0
2020-01-31 14:50:00,23.99837122,18.01777912,34.84131768,8.2488,4.200200989,0.0
2020-01-31 14:55:00,23.99826642,18.01788956,34.85115884,8.2499,4.200189715,0.0
2020-01-31 15:00:00,23.99821402,18.01794478,34.84623826,8.2496,4.200184078,0.0
2020-01-31 15:05:00,23.99818782,18.01791717,34.84377797,8.2477,4.200181259,0.0
2020-01-31 15:10:00,23.99817472,18.01790337,34.84254782,8.2438,4.20017985,0.0
2020-01-31 15:15:00,23.992,18.01789646,34.84193275,8.2375,4.200179145,0.0
2020-01-31 15:20:00,23.999,18.01789301,34.84162522,8.2315,4.147189573,0.0
2020-01-31 15:25:00,24.002,18.01789129,34.84147145,8.2276,4.123244786,0.0
2020-01-31 15:30:00,24.002,18.01789042,34.84139456,8.2254,4.111272393,0.0
2020-01-31 15:35:00,23.9945,18.01788999,34.84135612,8.2259,4.105286197,0.0
2020-01-31 15:40:00,23.9905,18.01788978,34.8413369,8.2279,4.102293098,0.0
2020-01-31 15:45:00,23.98375,18.01788967,34.83766845,8.2304,4.100796549,0.0
2020-01-31 15:50:00,23.971375,18.01344483,34.81933422,8.24015,4.100048275,0.0
2020-01-31 15:55:00,23.9531875,18.00322242,34.79016711,8.2428,4.099674137,0.0
2020-01-31 16:00:00,23.93209375,18.00061121,34.77108356,8.2497,4.099487069,0.0
2020-01-31 16:05:00,23.92504687,18.00191681,34.76954178,8.2539,4.0873,0.0
2020-01-31 16:10:00,23.92402344,18.00256962,34.77031267,8.2554,4.0933,0.0
2020-01-31 16:15:00,23.92453516,18.00289602,34.77069811,8.2527,4.07955,0.0
2020-01-31 16:20:00,23.92479102,18.00305922,34.77089083,8.2481,4.056225,0.0
2020-01-31 16:25:00,23.92491895,18.00314082,34.7709872,8.22915,4.0293125,0.0
2020-01-31 16:30:00,23.92498291,18.00318162,34.77103538,8.228525,3.99125625,0.0
2020-01-31 16:35:00,23.92501489,18.00320202,34.77101129,8.2263125,3.937578125,0.0
2020-01-31 16:40:00,23.92503088,18.00321222,34.77099924,8.21945625,3.876839063,0.0
2020-01-31 16:45:00,23.92503888,18.00321732,34.77099322,8.210628125,3.817219531,0.0
2020-01-31 16:50:00,23.918,18.004,34.768,8.201364062,3.765259766,0.0
2020-01-31 16:55:00,23.923,18.006,34.772,8.193032031,3.730179883,0.0
2020-01-31 17:00:00,23.92601944,18.007,34.773,8.185166016,3.705889941,0.0
2020-01-31 17:05:00,23.93100972,18.01,34.779,8.176783008,3.682744971,0.0
2020-01-31 17:10:00,23.93800486,18.011,34.779,8.173291504,3.664372485,0.0
2020-01-31 17:15:00,23.94500243,18.012,34.773,8.175037256,3.652386243,0.0
2020-01-31 17:20:00,23.94300121,18.012,34.768,8.175910132,3.641843121,0.0
2020-01-31 17:25:00,23.94200061,18.012,34.767,8.17634657,3.628571561,0.0
2020-01-31 17:30:00,23.9415003,18.014,34.77,8.176564789,3.60808578,0.0
2020-01-31 17:35:00,23.94125015,18.017,34.783,8.176673898,3.57444289,0.0
2020-01-31 17:40:00,23.94112508,18.019,34.797,8.176728453,3.530821445,0.0
2020-01-31 17:45:00,23.94106254,18.02,34.808,8.17675573,3.482310723,0.0
2020-01-31 17:50:00,23.94103127,18.02,34.82,8.176769369,3.426505361,0.0
2020-01-31 17:55:00,23.94101563,18.02,34.834,8.17676255,3.411302681,0.0
2020-01-31 18:00:00,23.94100782,18.019,34.846,8.17675914,3.418904021,0.0
2020-01-31 18:05:00,23.94100391,18.018,34.856,8.176757435,3.422704691,0.0
2020-01-31 18:10:00,23.93500195,18.016,34.862,8.176756583,3.424605026,0.0
2020-01-31 18:15:00,23.92650098,18.013,34.862,8.176756157,3.425555194,0.0
2020-01-31 18:20:00,23.91575049,18.01,34.859,8.176755944,3.426030278,0.0
2020-01-31 18:25:00,23.90237524,18.0115,34.855,8.176755837,3.426267819,0.0
2020-01-31 18:30:00,23.88718762,18.01225,34.847,8.176755784,3.42638659,0.0
2020-01-31 18:35:00,23.87059381,18.012625,34.834,8.176755757,3.426445976,0.0
2020-01-31 18:40:00,23.85329691,18.0128125,34.822,8.174627879,3.426475669,0.0
2020-01-31 18:45:00,23.83714845,18.01290625,34.813,8.168813939,3.426460822,0.0
2020-01-31 18:50:00,23.82657423,18.01295312,34.807,8.16210697,3.426453399,0.0
2020-01-31 18:55:00,23.82478711,18.01297656,34.808,8.156953485,3.426449687,0.0
2020-01-31 19:00:00,23.82568067,18.01298828,34.812,8.152676742,3.426447832,0.0
2020-01-31 19:05:00,23.82612745,18.01299414,34.816,8.147538371,3.426446904,0.0
2020-01-31 19:10:00,23.82635084,18.01699707,34.825,8.142419186,3.42644644,0.0
2020-01-31 19:15:00,23.82646253,18.01499561,34.839,8.137759593,3.426446208,0.0
2020-01-31 19:20:00,23.82651838,18.01399487,34.853,8.133379796,3.426446092,0.0
